acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),,097_m_f_n_a.png,O,space,15151,1,1,,,9999,NNB,B,0
1,prac,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),219701.8999999999,152_y_f_n_a.png,O,m,1476,2,1,2341.5,217360.3999999999,9999,NNB,B,1
2,prac,1,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),222119.0,152_y_f_n_a.png,O,z,1658,3,1,2411.399999999907,219707.6000000001,9999,NNB,B,2
3,prac,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),224750.1000000001,176_o_m_n_a.png,O,m,1752,4,1,2625.3000000002794,222124.7999999998,9999,NNB,B,3
4,prac,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),226716.3999999999,126_m_m_n_a.png,O,m,1060,5,1,1960.6000000000931,224755.7999999998,9999,NNB,B,4
5,prac,1,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),228549.1000000001,126_m_m_n_a.png,O,z,1045,6,1,1827.3999999999069,226721.7000000002,9999,NNB,B,5
6,prac,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),230681.6000000001,086_o_f_n_a.png,O,m,1243,7,1,2126.600000000093,228555.0,9999,NNB,B,6
7,prac,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),232599.0,178_m_m_n_a.png,O,m,1064,8,1,1911.7000000001863,230687.2999999998,9999,NNB,B,7
8,prac,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),234798.2999999998,097_m_f_n_a.png,O,m,1417,9,1,2193.5999999996275,232604.7000000002,9999,NNB,B,8
9,prac,1,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),236546.6000000001,097_m_f_n_a.png,O,z,969,10,1,1742.3000000002794,234804.2999999998,9999,NNB,B,9
10,prac,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),238546.0,176_o_m_n_a.png,O,m,1213,11,1,1993.7999999998137,236552.2000000002,9999,NNB,B,10
10,prac,1,0.0,1-Back,0,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),240628.6000000001,173_y_f_n_a.png,O,z,1205,12,1,2076.600000000093,238552.0,9999,NNB,B,11
0,test,1,0.0,1-Back,,,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),240628.6000000001,152_y_f_n_a.png,O,space,21168,1,1,2076.600000000093,238552.0,9999,NNB,B,0
1,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),305641.5,029_m_f_n_a.png,O,m,1379,2,1,2394.899999999907,303246.6000000001,9999,NNB,B,1
2,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),307774.2999999998,173_y_f_n_a.png,O,m,1091,3,1,2128.5,305645.7999999998,9999,NNB,B,2
3,test,1,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),309523.6000000001,173_y_f_n_a.png,O,z,702,4,1,1745.2000000001863,307778.3999999999,9999,NNB,B,3
4,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),311339.7000000002,029_m_f_n_a.png,O,m,795,5,1,1812.4000000003725,309527.2999999998,9999,NNB,B,4
5,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),313389.1000000001,176_o_m_n_a.png,O,m,1026,6,1,2045.6000000000931,311343.5,9999,NNB,B,5
6,test,1,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),315138.7000000002,176_o_m_n_a.png,O,z,728,7,1,1745.5,313393.2000000002,9999,NNB,B,6
7,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),316971.3999999999,126_m_m_n_a.png,O,m,802,8,1,1828.7999999998137,315142.6000000001,9999,NNB,B,7
8,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),319187.3999999999,086_o_f_n_a.png,O,m,1195,9,1,2211.7999999998137,316975.6000000001,9999,NNB,B,8
9,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),321504.3999999999,126_m_m_n_a.png,O,m,1298,10,1,2313.0,319191.3999999999,9999,NNB,B,9
10,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),323319.1000000001,153_y_m_n_a.png,O,m,798,11,1,1811.1000000000931,321508.0,9999,NNB,B,10
11,test,1,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),325102.2999999998,153_y_m_n_a.png,O,z,758,12,1,1779.5,323322.7999999998,9999,NNB,B,11
12,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),326951.3999999999,110_o_f_n_a.png,O,m,831,13,1,1845.2999999998137,325106.1000000001,9999,NNB,B,12
13,test,1,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),328701.0,110_o_f_n_a.png,O,z,726,14,1,1745.7000000001863,326955.2999999998,9999,NNB,B,13
14,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),330850.2999999998,013_y_m_n_a.png,O,m,1120,15,1,2145.399999999907,328704.8999999999,9999,NNB,B,14
15,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),332649.7000000002,097_m_f_n_a.png,O,m,772,16,1,1796.2000000001863,330853.5,9999,NNB,B,15
16,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),334415.8999999999,065_o_m_n_a.png,O,m,740,17,1,1762.2999999998137,332653.6000000001,9999,NNB,B,16
17,test,1,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),336815.1000000001,097_m_f_n_a.png,O,m,1373,18,1,2395.7000000001863,334419.3999999999,9999,NNB,B,17
0,test,2,0.0,1-Back,,,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),336815.1000000001,126_m_m_n_a.png,O,space,5702,1,1,2395.7000000001863,334419.3999999999,9999,NNB,B,0
1,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),346545.2999999998,029_m_f_n_a.png,O,m,979,2,1,1995.0999999996275,344550.2000000002,9999,NNB,B,1
2,test,2,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),348528.1000000001,029_m_f_n_a.png,O,z,956,3,1,1978.8000000002794,346549.2999999998,9999,NNB,B,2
3,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),350277.3999999999,126_m_m_n_a.png,O,m,717,4,1,1745.1999999997206,348532.2000000002,9999,NNB,B,3
4,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),352027.0,153_y_m_n_a.png,O,m,728,5,1,1745.2000000001863,350281.7999999998,9999,NNB,B,4
5,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),353726.5,152_y_f_n_a.png,O,m,667,6,1,1695.6000000000931,352030.8999999999,9999,NNB,B,5
6,test,2,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),355492.3999999999,152_y_f_n_a.png,O,z,742,7,1,1761.6999999997206,353730.7000000002,9999,NNB,B,6
7,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),357491.8999999999,153_y_m_n_a.png,O,m,977,8,1,1995.3999999999069,355496.5,9999,NNB,B,7
8,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),359158.0,110_o_f_n_a.png,O,m,642,9,1,1662.2999999998137,357495.7000000002,9999,NNB,B,8
9,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),360857.5,178_m_m_n_a.png,O,m,671,10,1,1695.6000000000931,359161.8999999999,9999,NNB,B,9
10,test,2,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),362607.0,178_m_m_n_a.png,O,z,733,11,1,1745.7999999998137,360861.2000000002,9999,NNB,B,10
11,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),364256.3999999999,110_o_f_n_a.png,O,m,630,12,1,1645.6999999997206,362610.7000000002,9999,NNB,B,11
12,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),366155.7000000002,086_o_f_n_a.png,O,m,869,13,1,1895.5,364260.2000000002,9999,NNB,B,12
13,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),367955.3999999999,176_o_m_n_a.png,O,m,770,14,1,1796.2999999998137,366159.1000000001,9999,NNB,B,13
14,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),369771.6000000001,065_o_m_n_a.png,O,m,794,15,1,1813.0,367958.6000000001,9999,NNB,B,14
15,test,2,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),371854.7999999998,065_o_m_n_a.png,O,z,1050,16,1,2078.899999999907,369775.8999999999,9999,NNB,B,15
16,test,2,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),373703.3999999999,013_y_m_n_a.png,O,m,807,17,1,1844.7999999998137,371858.6000000001,9999,NNB,B,16
17,test,2,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),375319.7000000002,013_y_m_n_a.png,O,z,598,18,1,1612.2000000001863,373707.5,9999,NNB,B,17
0,test,3,1.0,1-Back,,,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),375319.7000000002,173_y_f_n_a.png,O,space,1566,1,1,1612.2000000001863,373707.5,9999,NNB,B,0
1,test,3,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),380967.8999999999,065_o_m_n_a.png,O,m,924,1,1,1962.0,379005.8999999999,9999,NNB,B,1
2,test,3,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),382634.1000000001,065_o_m_n_a.png,O,z,645,1,1,1662.2000000001863,380971.8999999999,9999,NNB,B,2
3,test,3,0.0,1-Back,1,m,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),384333.3999999999,097_m_f_n_a.png,O,m,676,1,1,1695.1999999997206,382638.2000000002,9999,NNB,B,3
4,test,3,1.0,1-Back,1,z,Thu Sep 26 2024 15:34:23 GMT-0500 (Central Daylight Time),386532.7999999998,097_m_f_n_a.png,O,z,1176,1,1,2195.5999999996275,384337.2000000002,9999,NNB,B,4
