 acc_sum block  block_c  change condition correct correct_response                                                  datetime   endtime            face project response  response_time  row_sel session_number  start_end  starttime subject_id task task_vers  trial
       4  test        3     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  406987.1 097_m_f_n_a.png       I        z            914        1              1     1945.0   405042.1       8018  NNB         B      4
       5  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  409136.8 110_o_f_n_a.png       I        m           1118        1              1     2145.6   406991.2       8018  NNB         B      5
       6  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  411169.5 153_y_m_n_a.png       I        m           1000        1              1     2028.9   409140.6       8018  NNB         B      6
       7  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  413535.3 110_o_f_n_a.png       I        m           1344        1              1     2361.6   411173.7       8018  NNB         B      7
       8  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  415484.8 013_y_m_n_a.png       I        m            930        1              1     1946.1   413538.7       8018  NNB         B      8
       9  test        3     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  417100.7 013_y_m_n_a.png       I        z            588        1              1     1612.2   415488.5       8018  NNB         B      9
      10  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  419117.6 029_m_f_n_a.png       I        m            988        1              1     2012.2   417105.4       8018  NNB         B     10
      10  test        3     0.0    1-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  420966.5 152_y_f_n_a.png       I        z            828        1              1     1845.7   419120.8       8018  NNB         B     11
      11  test        3     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  422898.9 152_y_f_n_a.png       I        z            907        1              1     1928.7   420970.2       8018  NNB         B     12
      12  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  424881.8 029_m_f_n_a.png       I        m            957        1              1     1979.2   422902.6       8018  NNB         B     13
      13  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  426881.0 126_m_m_n_a.png       I        m            967        1              1     1996.1   424884.9       8018  NNB         B     14
      14  test        3     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  428730.6 126_m_m_n_a.png       I        z            815        1              1     1845.7   426884.9       8018  NNB         B     15
      15  test        3     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  430779.6 086_o_f_n_a.png       I        m           1030        1              1     2045.9   428733.7       8018  NNB         B     16
      16  test        3     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  432595.9 086_o_f_n_a.png       I        z            797        1              1     1812.6   430783.3       8018  NNB         B     17
       0  test        4     1.0    1-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  432595.9 097_m_f_n_a.png       I    space           2458        1              1     1812.6   430783.3       8018  NNB         B      0
       1  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  439060.7 065_o_m_n_a.png       I        m            846        2              1     1861.9   437198.8       8018  NNB         B      1
       1  test        4     0.0    1-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  440860.0 097_m_f_n_a.png       I        z            772        3              1     1795.6   439064.4       8018  NNB         B      2
       2  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  443176.2 110_o_f_n_a.png       I        m           1268        4              1     2312.1   440864.1       8018  NNB         B      3
       3  test        4     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  445392.0 110_o_f_n_a.png       I        z           1185        5              1     2212.7   443179.3       8018  NNB         B      4
       4  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  447724.8 152_y_f_n_a.png       I        m           1304        6              1     2329.0   445395.8       8018  NNB         B      5
       5  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  449640.8 153_y_m_n_a.png       I        m            892        7              1     1912.2   447728.6       8018  NNB         B      6
       6  test        4     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  451240.0 153_y_m_n_a.png       I        z            576        8              1     1595.0   449645.0       8018  NNB         B      7
       7  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  453173.1 152_y_f_n_a.png       I        m            913        9              1     1928.3   451244.8       8018  NNB         B      8
       8  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  454989.0 178_m_m_n_a.png       I        m            796       10              1     1812.7   453176.3       8018  NNB         B      9
       9  test        4     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  456821.8 178_m_m_n_a.png       I        z            804       11              1     1829.5   454992.3       8018  NNB         B     10
      10  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  458614.1 086_o_f_n_a.png       I        m            774       12              1     1788.5   456825.6       8018  NNB         B     11
      11  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  460720.7 176_o_m_n_a.png       I        m           1084       13              1     2101.3   458619.4       8018  NNB         B     12
      12  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  462886.7 086_o_f_n_a.png       I        m           1137       14              1     2162.6   460724.1       8018  NNB         B     13
      13  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  464636.1 173_y_f_n_a.png       I        m            721       15              1     1745.2   462890.9       8018  NNB         B     14
      14  test        4     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  466451.9 173_y_f_n_a.png       I        z            797       16              1     1812.3   464639.6       8018  NNB         B     15
      15  test        4     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  468084.9 029_m_f_n_a.png       I        m            613       17              1     1629.2   466455.7       8018  NNB         B     16
      16  test        4     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  469834.6 029_m_f_n_a.png       I        z            716       18              1     1745.6   468089.0       8018  NNB         B     17
       0  test        5     1.0    1-Back                          Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  469834.6 176_o_m_n_a.png       I    space           1871        1              1     1745.6   468089.0       8018  NNB         B      0
       1  test        5     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  476065.8 176_o_m_n_a.png       I        z           1308        2              1     2328.2   473737.6       8018  NNB         B      1
       2  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  477915.2 152_y_f_n_a.png       I        m            823        3              1     1846.2   476069.0       8018  NNB         B      2
       3  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  479881.3 153_y_m_n_a.png       I        m            942        4              1     1962.8   477918.5       8018  NNB         B      3
       3  test        5     0.0    1-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  481780.7 152_y_f_n_a.png       I        z            872        5              1     1895.5   479885.2       8018  NNB         B      4
       4  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  483663.5 126_m_m_n_a.png       I        m            852        6              1     1879.5   481784.0       8018  NNB         B      5
       4  test        5     1.0    1-Back       0                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  485180.7 126_m_m_n_a.png       I        m            497        7              1     1513.7   483667.0       8018  NNB         B      6
       5  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  487512.1 173_y_f_n_a.png       I        m           1310        8              1     2327.2   485184.9       8018  NNB         B      7
       6  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  490194.8 013_y_m_n_a.png       I        m           1649        9              1     2679.1   487515.7       8018  NNB         B      8
       6  test        5     0.0    1-Back       0                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  492427.2 173_y_f_n_a.png       I        z           1198       10              1     2228.0   490199.2       8018  NNB         B      9
       7  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  494326.9 086_o_f_n_a.png       I        m            878       11              1     1895.8   492431.1       8018  NNB         B     10
       8  test        5     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  496176.2 086_o_f_n_a.png       I        z            826       12              1     1845.6   494330.6       8018  NNB         B     11
       9  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  497975.6 065_o_m_n_a.png       I        m            777       13              1     1795.5   496180.1       8018  NNB         B     12
      10  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  499958.5 097_m_f_n_a.png       I        m            962       14              1     1979.5   497979.0       8018  NNB         B     13
      11  test        5     1.0    1-Back       1                z Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  501741.1 097_m_f_n_a.png       I        z            754       15              1     1778.7   499962.4       8018  NNB         B     14
      12  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  503557.2 065_o_m_n_a.png       I        m            788       16              1     1813.0   501744.2       8018  NNB         B     15
      13  test        5     0.0    1-Back       1                m Tue Jan 21 2025 18:04:28 GMT-0600 (Central Standard Time)  505716.5 029_m_f_n_a.png       I        m            995       17              1     2155.3   503561.2       8018  NNB         B     16
